SASA
19202.998046875
20055.7734375
19953.859375
19861.53125
19651.81640625
19543.091796875
19724.984375
19953.48046875
19589.556640625
19709.71875
19462.8125
19504.302734375
19834.388671875
19341.28515625
19661.48046875
19582.103515625
19408.4765625
19771.462890625
19467.9453125
19771.392578125
19774.240234375
19741.650390625
19447.845703125
19516.33203125
19896.234375
19608.05859375
19462.701171875
19880.556640625
20134.646484375
19672.64453125
19785.521484375
19610.166015625
19114.021484375
18956.587890625
19151.099609375
19036.5390625
19153.1015625
19382.548828125
19474.947265625
19305.82421875
19380.537109375
19205.953125
19126.595703125
19033.931640625
19376.4765625
19444.935546875
19262.462890625
19076.99609375
19213.509765625
19042.6640625
19037.359375
18586.130859375
19030.23828125
18632.8046875
18700.888671875
18909.4375
18973.818359375
18675.12890625
19157.95703125
19077.494140625
18522.59375
18764.140625
18885.8359375
18535.68359375
18622.3828125
18903.123046875
18649.716796875
18785.396484375
18406.529296875
18498.0234375
18635.419921875
18752.1796875
18982.75390625
18906.423828125
19231.939453125
18978.05859375
18939.8125
18676.728515625
18767.619140625
18992.294921875
19051.1640625
18644.205078125
18712.8125
18961.22265625
18596.595703125
18665.453125
18758.04296875
18597.828125
18724.904296875
18725.05078125
18726.091796875
18810.6015625
18728.154296875
18793.951171875
18452.541015625
18911.75390625
18827.552734375
19036.97265625
18477.11328125
18379.677734375
18708.185546875
18584.865234375
18769.5
18434.08203125
18689.38671875
18746.77734375
18755.265625
18518.982421875
18854.189453125
18531.326171875
18761.599609375
18733.056640625
18834.787109375
18305.318359375
18390.1953125
18335.376953125
18410.857421875
18630.591796875
18619.017578125
18647.51953125
18597.12109375
18387.53515625
18252.53515625
18555.638671875
18492.72265625
18573.3984375
18317.619140625
18462.095703125
18763.072265625
18357.01953125
18691.69921875
18750.587890625
18731.44921875
18934.95703125
18794.13671875
18670.54296875
18693.21484375
18904.59375
18843.580078125
19007.076171875
18675.623046875
18682.744140625
18684.544921875
18840.525390625
18775.85546875
18832.068359375
18643.185546875
18900.19921875
18885.828125
18547.310546875
18741.1796875
18774.68359375
18372.58984375
18746.505859375
18711.626953125
18407.0390625
18959.099609375
18643.177734375
18654.94140625
18841.689453125
18559.841796875
18761.751953125
18443.193359375
18641.10546875
18466.623046875
18816.853515625
18436.701171875
18587.8828125
18744.6484375
19017.40625
18890.794921875
19120.583984375
18838.197265625
19090.078125
18951.3984375
19123.009765625
18730.671875
19204.400390625
18963.841796875
18943.275390625
18826.666015625
18494.08203125
18852.150390625
18438.728515625
18454.87109375
18250.58203125
18643.458984375
18990.240234375
18658.939453125
18688.580078125
18808.947265625
18486.22265625
