SASA
19129.3515625
19654.162109375
19690.310546875
19500.529296875
19454.501953125
19281.2265625
19001.44921875
18784.138671875
18663.61328125
18908.96875
19314.21875
19023.576171875
19310.81640625
19307.333984375
19006.109375
19015.630859375
18916.263671875
18840.302734375
18982.353515625
18846.57421875
18803.900390625
19212.25
18952.20703125
18916.974609375
18619.712890625
18720.849609375
18862.791015625
18643.654296875
18536.1953125
18570.986328125
18847.54296875
18750.134765625
18976.81640625
19071.310546875
18770.1171875
18934.599609375
19283.1796875
18897.048828125
19060.734375
19093.517578125
18837.328125
18913.091796875
19197.6640625
19308.625
19300.5703125
19503.0
19165.736328125
19253.15234375
19309.869140625
19060.193359375
18995.2421875
18942.8359375
18722.517578125
19035.625
18657.646484375
18522.734375
18517.583984375
18697.146484375
18874.224609375
18742.462890625
18422.91015625
18668.44921875
18766.392578125
18534.12109375
18399.72265625
18367.8828125
18464.5078125
18484.083984375
18702.111328125
18833.93359375
18322.3828125
18793.966796875
18871.197265625
19053.68359375
19058.322265625
18650.61328125
18814.236328125
18766.5859375
18790.634765625
18561.9375
19006.7265625
18976.833984375
19210.138671875
19114.26171875
19188.35546875
18943.685546875
18409.40625
18693.4921875
18847.3203125
18538.89453125
18659.4765625
18624.26953125
18960.388671875
19060.41015625
18558.220703125
18904.9140625
18522.44140625
18934.828125
18939.244140625
18670.94921875
18781.876953125
18772.08984375
18844.912109375
19141.373046875
18486.08984375
18787.27734375
18785.1015625
18750.064453125
18464.0859375
18622.017578125
18703.220703125
18625.484375
18665.2890625
18270.234375
18697.392578125
18739.626953125
18741.701171875
18834.603515625
18764.912109375
18861.048828125
18852.275390625
18798.6328125
18608.333984375
18523.447265625
18551.12109375
18678.10546875
18631.51953125
18625.873046875
18699.791015625
18587.58984375
19040.927734375
18777.509765625
18787.185546875
18803.72265625
18870.67578125
19007.78515625
19101.451171875
18926.150390625
18945.77734375
18839.896484375
18931.56640625
19049.169921875
18752.76171875
18629.048828125
18638.9375
18510.162109375
18807.7734375
18751.09765625
18866.90625
18680.896484375
19047.009765625
18927.90625
19108.603515625
18844.876953125
18682.21875
18866.67578125
18860.560546875
18816.595703125
18688.83203125
18778.607421875
18763.94140625
18761.720703125
18658.29296875
19046.7890625
18670.666015625
18757.5703125
18748.53515625
19227.576171875
19096.5546875
18906.087890625
18789.1875
18791.49609375
19098.87109375
18943.03515625
18848.30859375
19148.8671875
18937.087890625
19190.005859375
19178.994140625
19212.748046875
19625.658203125
18991.814453125
19108.154296875
18772.224609375
18898.759765625
18430.525390625
18518.416015625
18509.75390625
18359.5625
18748.904296875
18363.345703125
18383.087890625
18708.7734375
18283.21484375
18633.474609375
18529.197265625
18696.33203125
18267.326171875
18201.58203125
18278.326171875
18530.92578125
18571.0234375
18578.08984375
18612.390625
18832.29296875
18688.16796875
18632.96484375
18709.705078125
18631.4140625
18595.619140625
18581.98046875
18572.7734375
18511.65625
18351.90234375
19011.498046875
18744.052734375
18499.220703125
18567.498046875
18690.017578125
19032.908203125
18865.720703125
18919.53125
18780.79296875
19056.974609375
19013.96484375
18632.83984375
19170.888671875
19000.619140625
18855.322265625
18607.44140625
18447.060546875
18953.328125
18986.123046875
19367.03515625
19259.03125
18588.1953125
18722.15234375
18847.04296875
18878.783203125
19078.537109375
18884.03515625
18797.408203125
18773.271484375
18878.025390625
18970.3828125
19177.12890625
18866.32421875
18785.01953125
18864.875
19134.646484375
18901.205078125
18969.302734375
19094.134765625
18949.80859375
19030.41015625
19108.390625
18618.48828125
19016.884765625
18434.25
18662.947265625
18582.6015625
18865.095703125
18635.0546875
18902.21484375
18826.525390625
19226.162109375
19290.681640625
19368.865234375
19339.0234375
19147.876953125
19430.984375
19489.458984375
19254.630859375
18752.458984375
18622.130859375
18938.84765625
18645.03515625
18860.5078125
19031.521484375
19021.412109375
18820.708984375
18803.029296875
18761.232421875
18933.216796875
18830.005859375
18675.677734375
18705.189453125
18557.3203125
18576.0546875
18436.005859375
18690.3984375
18322.134765625
18433.546875
18387.88671875
18459.251953125
18595.228515625
18487.173828125
18286.326171875
18352.591796875
18292.498046875
18631.037109375
18982.134765625
18221.98828125
18592.578125
18625.5078125
18662.09765625
18912.6484375
18784.859375
18513.306640625
18140.0078125
18998.44140625
18813.041015625
18902.85546875
18710.025390625
18477.095703125
18764.919921875
18309.984375
18506.38671875
18223.388671875
18703.392578125
18724.86328125
18533.533203125
18739.158203125
18767.53125
19025.056640625
18435.46875
18630.576171875
18673.056640625
18764.68359375
18452.892578125
18623.265625
18872.732421875
18408.390625
18775.044921875
18828.056640625
18826.466796875
18443.71875
18649.1875
18306.353515625
18543.892578125
18777.03515625
18648.8359375
18157.078125
18271.12109375
18258.39453125
18118.12109375
18233.27734375
18375.443359375
18100.33984375
18204.255859375
18280.431640625
18330.8203125
18708.19921875
18560.83984375
18644.10546875
18792.81640625
18873.65234375
18804.423828125
18713.6796875
18596.787109375
18573.943359375
18683.8203125
18643.08984375
18678.603515625
18602.365234375
18955.0546875
18629.9453125
18820.310546875
18738.76171875
18679.625
19176.923828125
18711.953125
18852.8671875
18957.521484375
18620.27734375
18830.029296875
18899.9296875
18706.935546875
18777.4375
18387.59765625
18434.806640625
18659.572265625
18720.533203125
18779.576171875
18739.859375
19100.01171875
18820.439453125
18775.01171875
18782.158203125
18729.001953125
19027.810546875
19156.986328125
18746.544921875
18879.3828125
18717.873046875
18629.244140625
18416.60546875
18778.98828125
18451.33203125
18230.115234375
18014.6875
18386.697265625
18661.412109375
19007.08203125
19058.810546875
18729.392578125
18423.30859375
18351.98046875
18173.7109375
18419.1953125
18741.208984375
18732.521484375
18568.08203125
18565.51171875
18678.763671875
18786.09375
18672.583984375
18428.05859375
18911.134765625
18610.783203125
18797.970703125
18691.8125
19045.05078125
18818.298828125
18964.759765625
18638.849609375
18830.35546875
18639.375
18619.748046875
18744.20703125
18493.97265625
18343.669921875
18530.568359375
18345.263671875
18377.1953125
18780.095703125
18539.306640625
18459.228515625
18410.861328125
18504.9140625
18481.927734375
18593.056640625
18402.525390625
18576.845703125
18574.291015625
18177.76953125
18268.65234375
18295.056640625
18192.69140625
18431.103515625
18065.08203125
18323.224609375
18007.25
18432.244140625
18337.765625
18418.267578125
18183.0078125
18480.724609375
18273.35546875
18508.720703125
18470.798828125
18438.875
18776.185546875
18476.376953125
18368.541015625
18749.841796875
18442.0703125
18329.837890625
18467.017578125
18455.75390625
17936.30078125
18366.603515625
18517.751953125
18533.779296875
18659.501953125
18130.46875
18069.849609375
18698.83984375
18856.41015625
18459.634765625
18052.34375
18398.5390625
18403.5078125
18354.91796875
18680.400390625
18525.8359375
18597.314453125
18614.912109375
18630.478515625
18390.044921875
18415.8125
18651.572265625
18205.21484375
18583.765625
18275.9140625
18163.234375
18220.58984375
18207.140625
